fecha,presentacion,origen,destino,precio_min,precio_max,precio_frec,obs,producto,collected_at
20/04/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,370.00,450.00,400.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
21/04/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,370.00,450.00,400.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
24/04/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,370.00,450.00,400.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
25/04/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,350.00,370.00,370.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
26/04/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,350.00,370.00,370.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
27/04/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,350.00,370.00,370.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
28/04/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,350.00,370.00,370.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
02/05/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,350.00,370.00,370.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
03/05/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,350.00,370.00,370.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
04/05/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,350.00,370.00,370.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
08/05/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,350.00,370.00,370.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
09/05/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,350.00,370.00,370.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
10/05/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,350.00,370.00,370.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
11/05/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,350.00,370.00,370.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
12/05/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,350.00,370.00,370.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
15/05/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,350.00,370.00,370.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
16/05/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,350.00,370.00,370.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
17/05/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,360.00,380.00,370.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
18/05/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,360.00,380.00,370.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
19/05/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,360.00,380.00,370.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
22/05/2017,Caja de 18 kg.,Veracruz,Veracruz: Mercado Malibrán,360.00,380.00,370.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
23/05/2017,Caja de 18 kg.,Chiapas,Veracruz: Mercado Malibrán,340.00,350.00,345.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
24/05/2017,Caja de 18 kg.,Chiapas,Veracruz: Mercado Malibrán,340.00,350.00,345.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
25/05/2017,Caja de 18 kg.,Chiapas,Veracruz: Mercado Malibrán,340.00,350.00,345.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
26/05/2017,Caja de 18 kg.,Chiapas,Veracruz: Mercado Malibrán,340.00,350.00,345.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
29/05/2017,Caja de 18 kg.,Chiapas,Veracruz: Mercado Malibrán,340.00,350.00,345.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
30/05/2017,Caja de 18 kg.,Chiapas,Veracruz: Mercado Malibrán,370.00,385.00,380.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
31/05/2017,Caja de 18 kg.,Chiapas,Veracruz: Mercado Malibrán,370.00,385.00,380.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
01/06/2017,Caja de 18 kg.,Chiapas,Veracruz: Mercado Malibrán,370.00,385.00,380.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
02/06/2017,Caja de 18 kg.,Chiapas,Veracruz: Mercado Malibrán,370.00,385.00,380.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
05/06/2017,Caja de 18 kg.,Chiapas,Veracruz: Mercado Malibrán,370.00,385.00,380.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
06/06/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,290.00,300.00,295.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
07/06/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,290.00,300.00,295.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
08/06/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,290.00,300.00,295.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
09/06/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,290.00,300.00,295.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
12/06/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,290.00,300.00,295.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
13/06/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,330.00,400.00,380.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
14/06/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,330.00,400.00,380.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
15/06/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,330.00,400.00,380.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
16/06/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,330.00,400.00,380.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
19/06/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,330.00,400.00,380.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
20/06/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,330.00,400.00,380.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
21/06/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,330.00,400.00,380.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
22/06/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,330.00,400.00,380.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
23/06/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,330.00,400.00,380.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
26/06/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,330.00,400.00,380.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
27/06/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,120.00,200.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
28/06/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,120.00,200.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
29/06/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,120.00,200.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
30/06/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,120.00,200.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
03/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,120.00,200.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
04/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,120.00,160.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
05/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,120.00,160.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
06/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,120.00,160.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
07/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,120.00,160.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
10/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,120.00,160.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
11/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,185.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
12/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,185.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
13/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,185.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
14/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,185.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
17/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,185.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
18/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,185.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
19/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,185.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
20/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,185.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
21/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,185.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
24/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,185.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
25/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,185.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
26/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,100.00,150.00,145.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
27/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,100.00,150.00,145.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
28/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,100.00,150.00,145.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
31/07/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,100.00,150.00,145.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
01/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,100.00,200.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
02/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,100.00,200.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
03/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,100.00,200.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
04/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,100.00,200.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
07/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,100.00,200.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
08/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
09/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
10/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
11/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
14/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
15/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
16/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
17/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
18/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
21/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
22/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,150.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
23/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,200.00,250.00,245.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
24/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,200.00,250.00,245.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
25/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,200.00,250.00,245.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
28/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,200.00,250.00,245.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
29/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,230.00,250.00,235.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
30/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,230.00,250.00,235.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
31/08/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,230.00,250.00,235.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
01/09/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,230.00,250.00,235.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
04/09/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,230.00,250.00,235.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
05/09/2017,Caja de 15 kg.,Chiapas,Veracruz: Mercado Malibrán,230.00,250.00,235.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
06/09/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,240.00,250.00,250.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
07/09/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,240.00,250.00,250.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
08/09/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,240.00,250.00,250.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
11/09/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,240.00,250.00,250.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
12/09/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,240.00,250.00,250.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
13/09/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,240.00,250.00,250.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
14/09/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,240.00,250.00,250.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
15/09/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,240.00,250.00,250.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
18/09/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,240.00,250.00,250.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
19/09/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
20/09/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
21/09/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
22/09/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
25/09/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
26/09/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
27/09/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
28/09/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
29/09/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
02/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
03/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,230.00,240.00,235.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
04/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,230.00,240.00,235.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
05/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,230.00,240.00,235.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
06/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,230.00,240.00,235.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
09/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,230.00,240.00,235.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
10/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,225.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
11/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,225.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
12/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,225.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
13/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,225.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
16/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,225.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
17/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,225.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
18/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,225.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
19/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,225.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
20/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,225.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
23/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,225.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
24/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,225.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
25/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,225.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
26/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,225.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
27/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,225.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
30/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,225.00,230.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
31/10/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,225.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
01/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,225.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
03/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,225.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
06/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,225.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
07/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,225.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
08/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,225.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
09/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,225.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
10/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,225.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
13/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,220.00,230.00,225.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
14/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,250.00,330.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
15/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,250.00,330.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
16/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,250.00,330.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
17/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,250.00,330.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
21/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,250.00,330.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
22/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,250.00,330.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
23/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,250.00,330.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
24/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,250.00,330.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
27/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,250.00,330.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
28/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,230.00,250.00,245.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
29/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,260.00,330.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
30/11/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,260.00,330.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
01/12/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,260.00,330.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
04/12/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,260.00,330.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
05/12/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,260.00,330.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
06/12/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,260.00,330.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
07/12/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,260.00,330.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
08/12/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,260.00,330.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
11/12/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,260.00,330.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
12/12/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,270.00,340.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
13/12/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,270.00,340.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
14/12/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,270.00,340.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
15/12/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,270.00,340.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
18/12/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,270.00,340.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
19/12/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,280.00,350.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
20/12/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,280.00,350.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
21/12/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,280.00,350.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
22/12/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,280.00,350.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
26/12/2017,Caja de 17 kg.,Chiapas,Veracruz: Mercado Malibrán,280.00,350.00,300.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
